Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD2969,C054,P2622,04-11-2022,444.00,30.00%
OD2970,C055,P2623,22-10-2022,456.00,30.00%
OD2971,C056,P2624,29-04-2022,963.00,30.00%
OD2972,C057,P2625,03-09-2021,456.00,25.00%
OD2973,C058,P2626,03-03-2022,1189.00,25.00%
OD2974,C059,P2627,17-03-2022,1298.00,30.00%
OD2975,C060,P2628,24-12-2021,1456.00,30.00%
OD2976,C061,P2629,02-09-2021,1478.00,30.00%
OD2977,C062,P2630,29-03-2022,256.00,40.00%
OD2978,C063,P2631,14-10-2022,2698.00,40.00%
OD2979,C064,P2632,24-12-2021,2364.00,40.00%
OD2980,C065,P2633,29-10-2021,1236.00,40.00%
OD2981,C066,P2634,04-03-2022,756.00,40.00%
OD2982,C067,P2635,03-04-2022,326.00,40.00%
OD2983,C068,P2636,09-03-2023,453.00,45.00%
OD2984,C069,P2637,06-07-2022,326.00,45.00%
OD2985,C070,P2638,14-02-2023,456.00,45.00%
OD2986,C071,P2639,14-06-2022,675.00,47.00%
OD2987,C072,P2640,05-04-2021,654.00,47.00%
OD2988,C073,P2641,22-10-2022,654.00,46.00%
OD2989,C074,P2642,04-02-2022,654.00,46.00%
OD2990,C075,P2642,02-11-2021,654.00,46.00%
OD2991,C076,P2642,27-01-2023,356.00,30.00%
OD2992,C077,P2642,15-05-2021,686.00,30.00%
OD2993,C078,P2642,12-08-2022,456.00,30.00%
OD2994,C079,P2642,10-06-2021,516.00,30.00%
OD2995,C080,P2642,09-10-2022,355.00,30.00%
OD2996,C081,P2642,07-06-2022,465.00,35.00%
OD2997,C082,P2642,23-07-2021,965.00,35.00%
OD2998,C083,P2642,13-01-2021,1158.00,35.00%
OD2999,C084,P2643,26-03-2021,264.00,35.00%
OD3000,C085,P2644,25-08-2021,433.00,35.00%
OD3001,C086,P2645,06-03-2021,562.00,35.00%
OD3002,C087,P2646,24-03-2022,423.00,40.00%
OD3003,C088,P2647,21-05-2021,621.00,40.00%
OD3004,C089,P2648,04-11-2022,333.00,15.00%
OD3005,C090,P2649,30-08-2021,236.00,15.00%
OD3006,C091,P2650,04-02-2021,456.00,15.00%
OD3007,C092,P2651,27-12-2021,963.00,35.00%
OD3008,C093,P2652,18-11-2021,234.00,35.00%
OD3009,C094,P2653,22-12-2022,456.00,35.00%
OD3010,C095,P2654,22-09-2022,564.00,35.00%
OD3011,C096,P2655,14-06-2021,634.00,55.00%
OD3012,C097,P2656,26-12-2021,236.00,55.00%
OD3013,C098,P2657,29-04-2022,444.00,55.00%
OD3014,C099,P2658,05-07-2022,456.00,55.00%
OD3015,C100,P2659,16-01-2023,963.00,50.00%
OD3016,C001,P2660,04-09-2022,456.00,50.00%
OD3017,C002,P2661,10-09-2022,1189.00,50.00%
OD3018,C003,P2662,08-11-2021,1298.00,50.00%
OD3019,C004,P2663,16-06-2022,1456.00,50.00%
OD3020,C005,P2664,04-07-2022,1478.00,30.00%
OD3021,C006,P2665,05-09-2021,256.00,32.00%
OD3022,C007,P2666,24-04-2022,2698.00,25.00%
OD3023,C008,P2667,06-02-2023,2364.00,45.00%
OD3024,C009,P2668,19-01-2023,1236.00,15.00%
OD3025,C010,P2669,21-05-2021,756.00,33.00%
OD3026,C011,P2670,06-03-2022,326.00,33.00%
OD3027,C012,P2671,15-09-2021,453.00,33.00%
OD3028,C013,P2672,05-04-2021,326.00,33.00%
OD3029,C014,P2673,18-12-2022,456.00,33.00%
OD3030,C015,P2674,06-01-2022,456.00,45.00%
OD3031,C016,P2675,29-01-2022,456.00,45.00%
OD3032,C017,P2676,10-03-2021,456.00,45.00%
OD3033,C018,P2677,17-05-2021,236.00,45.00%
OD3034,C019,P2678,27-09-2021,996.00,23.00%
OD3035,C020,P2679,01-12-2022,654.00,23.00%
OD3036,C021,P2680,02-03-2022,456.00,23.00%
OD3037,C022,P2681,09-06-2022,785.00,23.00%
OD3038,C023,P2682,13-10-2022,365.00,23.00%
OD3039,C024,P2683,30-01-2023,965.00,12.00%
OD3040,C025,P2684,17-08-2021,444.00,12.00%
OD3041,C026,P2685,05-04-2022,569.00,12.00%
OD3042,C027,P2686,13-04-2021,475.00,12.00%
OD3043,C028,P2687,01-08-2022,598.00,12.00%
OD3044,C029,P2688,15-01-2023,536.00,12.00%
OD3045,C030,P2689,30-06-2022,256.00,12.00%
OD3046,C031,P2690,12-10-2022,456.00,12.00%
OD3047,C032,P2691,01-09-2022,456.00,12.00%
OD3048,C033,P2692,23-02-2021,745.00,12.00%
OD3049,C034,P2693,14-08-2021,356.00,35.00%
OD3050,C035,P2694,23-02-2022,1189.00,35.00%
OD3051,C036,P2695,27-01-2023,426.00,35.00%
OD3052,C037,P2696,17-03-2023,1126.00,35.00%
OD3053,C038,P2697,19-11-2022,1145.00,35.00%
OD3054,C039,P2698,13-07-2021,1235.00,35.00%
OD3055,C040,P2698,17-05-2022,1564.00,35.00%
OD3056,C041,P2698,25-01-2022,654.00,35.00%
OD3057,C042,P2698,01-01-2023,854.00,35.00%
OD3058,C043,P2698,01-05-2021,475.00,30.00%
OD3059,C044,P2699,19-08-2022,349.00,30.00%
OD3060,C045,P2700,28-10-2021,350.00,30.00%
OD3061,C046,P2701,07-07-2022,351.00,30.00%
OD3062,C047,P2702,10-02-2022,352.00,30.00%
OD3063,C048,P2703,01-01-2022,353.00,30.00%
OD3064,C049,P2704,03-06-2021,354.00,30.00%
OD3065,C050,P2705,18-08-2022,355.00,30.00%
OD3066,C051,P2706,06-03-2022,356.00,30.00%
OD3067,C052,P2707,20-02-2021,999.00,30.00%
OD3068,C053,P2708,20-03-2022,555.00,25.00%
OD3069,C054,P2709,22-11-2022,555.00,25.00%
OD3070,C055,P2710,16-04-2022,555.00,25.00%
OD3071,C056,P2711,07-08-2022,555.00,25.00%
OD3072,C057,P2712,11-04-2021,1373.00,30.00%
OD3073,C058,P2713,31-03-2023,1945.00,30.00%
OD3074,C059,P2714,01-06-2021,955.00,30.00%
OD3075,C060,P2715,05-02-2023,1119.00,25.00%
OD3076,C061,P2716,09-11-2022,894.00,25.00%
OD3077,C062,P2717,10-09-2021,1505.00,30.00%
OD3078,C063,P2718,09-12-2021,1972.00,30.00%
OD3079,C064,P2719,13-03-2021,792.00,30.00%
OD3080,C065,P2720,21-01-2023,1945.00,40.00%
OD3081,C066,P2721,16-03-2021,826.00,40.00%
OD3082,C067,P2722,14-09-2021,1222.00,40.00%
OD3083,C068,P2723,09-04-2021,1667.00,40.00%
OD3084,C069,P2724,17-12-2022,765.00,40.00%
OD3085,C070,P2725,09-10-2022,1720.00,40.00%
OD3086,C071,P2726,12-08-2022,1313.00,45.00%
OD3087,C072,P2727,02-12-2021,728.00,45.00%
OD3088,C073,P2728,14-12-2021,1623.00,45.00%
OD3089,C074,P2729,24-06-2022,815.00,47.00%
OD3090,C075,P2730,14-01-2021,1000.00,47.00%
OD3091,C076,P2731,24-01-2021,1253.00,46.00%
OD3092,C077,P2732,06-08-2021,683.00,46.00%
OD3093,C078,P2733,27-02-2023,1546.00,46.00%
OD3094,C079,P2734,02-03-2022,601.00,30.00%
OD3095,C080,P2735,07-09-2021,1431.00,30.00%
OD3096,C081,P2736,03-01-2022,1290.00,30.00%
OD3097,C082,P2737,14-01-2023,1767.00,30.00%
OD3098,C083,P2738,01-09-2021,891.00,30.00%
OD3099,C084,P2739,22-10-2021,1636.00,35.00%
OD3100,C085,P2740,24-06-2022,881.00,35.00%
OD3101,C086,P2741,05-05-2022,1219.00,35.00%
OD3102,C087,P2742,28-04-2022,819.00,35.00%
OD3103,C088,P2743,18-09-2022,1078.00,35.00%
OD3104,C089,P2744,02-06-2022,724.00,35.00%
OD3105,C090,P2745,11-06-2021,786.00,40.00%
OD3106,C091,P2746,25-01-2021,639.00,40.00%
OD3107,C092,P2747,02-01-2022,933.00,15.00%
OD3108,C093,P2748,24-09-2022,1587.00,15.00%
OD3109,C094,P2749,17-07-2022,1119.00,15.00%
OD3110,C095,P2750,12-03-2022,702.00,35.00%
OD3111,C096,P2751,22-08-2021,613.00,35.00%
OD3112,C097,P2752,14-06-2022,1852.00,35.00%
OD3113,C098,P2753,22-06-2021,1863.00,35.00%
OD3114,C099,P2753,02-12-2021,1291.00,55.00%
OD3115,C100,P2753,05-07-2022,1895.00,55.00%
OD3116,C001,P2753,10-12-2021,1039.00,55.00%
OD3117,C002,P2753,21-06-2021,1370.00,55.00%
OD3118,C003,P2754,29-06-2022,1249.00,50.00%
OD3119,C004,P2755,03-07-2022,1212.00,50.00%
OD3120,C005,P2756,13-09-2022,785.00,50.00%
OD3121,C006,P2757,10-08-2021,1060.00,50.00%
OD3122,C007,P2758,27-03-2023,1081.00,50.00%
OD3123,C008,P2759,10-06-2021,727.00,30.00%
OD3124,C009,P2760,08-05-2021,948.00,32.00%
OD3125,C010,P2761,03-05-2021,1308.00,25.00%
OD3126,C011,P2762,18-02-2022,900.00,45.00%
OD3127,C012,P2763,04-05-2021,1036.00,15.00%
OD3128,C013,P2764,07-06-2021,1313.00,33.00%
OD3129,C014,P2765,27-11-2021,1029.00,42.00%
OD3130,C015,P2766,28-02-2021,1840.00,42.00%
OD3131,C016,P2767,26-08-2022,1066.00,39.00%
OD3132,C017,P2768,30-03-2021,965.00,39.00%
OD3133,C018,P2769,20-07-2021,1212.00,39.00%
OD3134,C019,P2770,13-09-2022,1890.00,39.00%
OD3135,C020,P2771,05-06-2021,1821.00,30.00%
OD3136,C021,P2772,21-05-2021,1681.00,30.00%
OD3137,C022,P2773,26-03-2022,1495.00,30.00%
OD3138,C023,P2774,28-09-2021,931.00,25.00%
OD3139,C024,P2775,27-07-2021,1483.00,25.00%
OD3140,C025,P2776,02-11-2021,1585.00,30.00%
OD3141,C026,P2777,19-11-2022,1663.00,30.00%
OD3142,C027,P2778,07-03-2021,1379.00,30.00%
OD3143,C028,P2779,13-03-2021,875.00,40.00%
OD3144,C029,P2780,20-05-2022,1089.00,40.00%
OD3145,C030,P2781,27-02-2021,622.00,40.00%
OD3146,C031,P2782,08-05-2022,1197.00,40.00%
OD3147,C032,P2783,01-12-2022,1137.00,40.00%
OD3148,C033,P2784,14-04-2021,826.00,40.00%
OD3149,C034,P2785,24-02-2022,1625.00,45.00%
OD3150,C035,P2786,11-06-2021,989.00,45.00%
OD3151,C036,P2787,26-07-2021,738.00,45.00%
OD3152,C037,P2788,11-10-2021,1240.00,47.00%
OD3153,C038,P2789,19-02-2021,1050.00,47.00%
OD3154,C039,P2790,09-04-2022,1434.00,46.00%
OD3155,C040,P2791,05-12-2021,1402.00,46.00%
OD3156,C041,P2792,24-06-2022,1565.00,46.00%
OD3157,C042,P2793,18-03-2022,842.00,30.00%
OD3158,C043,P2794,22-06-2021,1515.00,30.00%
OD3159,C044,P2795,04-04-2021,880.00,30.00%
OD3160,C045,P2796,15-08-2022,1525.00,30.00%
OD3161,C046,P2797,22-09-2021,1823.00,30.00%
OD3162,C047,P2798,18-02-2021,765.00,35.00%
OD3163,C048,P2799,08-12-2022,1042.00,35.00%
OD3164,C049,P2800,24-07-2022,1047.00,35.00%
OD3165,C050,P2801,12-03-2023,868.00,35.00%
OD3166,C051,P2802,01-06-2021,1760.00,35.00%
OD3167,C052,P2803,28-08-2021,1558.00,35.00%
OD3168,C053,P2804,01-08-2021,1074.00,40.00%
OD3169,C054,P2805,20-11-2021,1864.00,40.00%
OD3170,C055,P2806,21-01-2022,1926.00,15.00%
OD3171,C056,P2807,01-02-2023,1980.00,15.00%
OD3172,C057,P2808,25-10-2021,1042.00,15.00%
OD3173,C058,P2809,10-12-2021,1915.00,35.00%
OD3174,C059,P2810,29-06-2022,1421.00,35.00%
OD3175,C060,P2811,10-10-2022,1638.00,35.00%
OD3176,C061,P2812,15-01-2021,1228.00,35.00%
OD3177,C062,P2813,18-02-2023,882.00,55.00%
OD3178,C063,P2814,01-08-2021,1827.00,55.00%
OD3179,C064,P2815,22-04-2022,1117.00,55.00%
OD3180,C065,P2816,18-09-2021,1581.00,55.00%
OD3181,C066,P2817,07-03-2023,1398.00,50.00%
OD3182,C067,P2818,21-01-2021,1587.00,50.00%
OD3183,C068,P2819,21-05-2022,1676.00,50.00%
OD3184,C069,P2820,11-12-2021,1991.00,50.00%
OD3185,C070,P2821,20-12-2021,858.00,50.00%
OD3186,C071,P2822,12-11-2022,1721.00,30.00%
OD3187,C072,P2823,21-08-2022,851.00,32.00%
OD3188,C073,P2824,24-02-2021,1552.00,25.00%
OD3189,C074,P2825,30-04-2021,1243.00,45.00%
OD3190,C075,P2826,03-06-2022,740.00,15.00%
OD3191,C076,P2827,12-10-2021,1232.00,33.00%
OD3192,C077,P2828,19-01-2022,986.00,42.00%
OD3193,C078,P2829,27-07-2021,1806.00,42.00%
OD3194,C079,P2830,09-04-2021,1120.00,39.00%
OD3195,C080,P2831,23-03-2021,1351.00,39.00%
OD3196,C081,P2832,13-10-2022,1459.00,39.00%
OD3197,C082,P2833,27-01-2023,1920.00,39.00%
OD3198,C083,P2834,14-03-2022,1285.00,30.00%
OD3199,C084,P2835,02-10-2022,1135.00,30.00%
OD3200,C085,P2836,22-03-2023,1536.00,30.00%
OD3201,C086,P2837,29-08-2022,1863.00,25.00%
OD3202,C087,P2838,31-08-2021,1590.00,25.00%
OD3203,C088,P2839,15-07-2022,1036.00,30.00%
OD3204,C089,P2840,14-11-2022,757.00,30.00%
OD3205,C090,P2841,10-06-2022,1754.00,30.00%
OD3206,C091,P2842,29-03-2023,887.00,40.00%
OD3207,C092,P2843,06-02-2023,1248.00,40.00%
OD3208,C093,P2844,01-07-2022,1304.00,40.00%
OD3209,C094,P2845,19-04-2021,1782.00,40.00%
OD3210,C095,P2846,21-06-2022,1122.00,40.00%
OD3211,C096,P2847,29-12-2021,1587.00,40.00%
OD3212,C097,P2848,28-05-2021,620.00,45.00%
OD3213,C098,P2849,05-07-2021,608.00,45.00%
OD3214,C099,P2850,15-02-2022,859.00,45.00%
OD3215,C100,P2851,29-01-2023,801.00,47.00%
OD3216,C001,P2852,20-12-2021,824.00,47.00%
OD3217,C002,P2853,24-06-2021,1242.00,46.00%
OD3218,C003,P2854,19-11-2021,1296.00,46.00%
OD3219,C004,P2854,17-10-2022,1392.00,46.00%
OD3220,C005,P2854,22-12-2022,1923.00,30.00%
OD3221,C006,P2854,21-01-2023,1152.00,30.00%
OD3222,C007,P2854,16-06-2021,1203.00,30.00%
OD3223,C008,P2854,10-10-2021,933.00,30.00%
OD3224,C009,P2855,31-08-2021,1851.00,30.00%
OD3225,C010,P2856,25-06-2021,1275.00,35.00%
OD3226,C011,P2857,07-02-2022,733.00,35.00%
OD3227,C012,P2858,19-09-2022,933.00,35.00%
OD3228,C013,P2859,10-06-2021,750.00,35.00%
OD3229,C014,P2860,10-05-2022,1119.00,35.00%
OD3230,C015,P2861,06-04-2022,759.00,35.00%
OD3231,C016,P2862,02-03-2021,609.00,40.00%
OD3232,C017,P2863,14-01-2021,1435.00,40.00%
OD3233,C018,P2864,23-06-2021,1905.00,15.00%
OD3234,C019,P2865,30-01-2022,1592.00,15.00%
OD3235,C020,P2866,26-02-2023,1518.00,15.00%
OD3236,C021,P2867,25-03-2021,1538.00,35.00%
OD3237,C022,P2868,14-07-2021,1258.00,35.00%
OD3238,C023,P2869,10-07-2022,926.00,35.00%
OD3239,C024,P2870,29-05-2021,832.00,35.00%
OD3240,C025,P2871,18-08-2021,970.00,55.00%
OD3241,C026,P2872,18-01-2022,1643.00,55.00%
OD3242,C027,P2873,29-10-2021,688.00,55.00%
OD3243,C028,P2874,23-05-2021,963.00,55.00%
OD3244,C029,P2875,29-04-2022,1045.00,50.00%
OD3245,C030,P2876,19-02-2022,1803.00,50.00%
OD3246,C031,P2877,05-10-2022,1104.00,50.00%
OD3247,C032,P2878,13-03-2021,766.00,50.00%
OD3248,C033,P2879,03-11-2021,803.00,50.00%
OD3249,C034,P2880,07-03-2022,924.00,30.00%
OD3250,C035,P2881,03-11-2021,646.00,32.00%
OD3251,C036,P2882,07-09-2022,1107.00,25.00%
OD3252,C037,P2883,15-10-2021,1854.00,45.00%
OD3253,C038,P2883,04-05-2022,1629.00,15.00%
OD3254,C039,P2883,29-04-2021,1467.00,33.00%
OD3255,C040,P2883,04-09-2022,1323.00,42.00%
OD3256,C041,P2883,17-02-2021,1499.00,42.00%
OD3257,C042,P2883,17-06-2021,1641.00,39.00%
OD3258,C043,P2884,16-02-2021,989.00,39.00%
OD3259,C044,P2885,04-03-2023,936.00,39.00%
OD3260,C045,P2886,16-09-2021,1939.00,39.00%
OD3261,C046,P2887,05-02-2021,1585.00,30.00%
OD3262,C047,P2888,03-02-2021,915.00,30.00%
OD3263,C048,P2889,05-12-2022,943.00,30.00%
OD3264,C049,P2890,25-12-2021,842.00,25.00%
OD3265,C050,P2891,06-12-2022,954.00,25.00%
OD3266,C051,P2892,09-02-2023,1585.00,30.00%
OD3267,C052,P2893,24-11-2021,1076.00,30.00%
OD3268,C053,P2894,22-10-2021,991.00,30.00%
OD3269,C054,P2895,18-03-2022,1227.00,40.00%
OD3270,C055,P2896,26-01-2023,1728.00,40.00%
OD3271,C056,P2897,04-12-2021,1718.00,40.00%
OD3272,C057,P2898,23-09-2022,713.00,40.00%
OD3273,C058,P2899,10-02-2023,1405.00,40.00%
OD3274,C059,P2900,30-08-2021,1757.00,40.00%
OD3275,C060,P2901,26-01-2022,600.00,45.00%
OD3276,C061,P2902,26-03-2023,1894.00,45.00%
OD3277,C062,P2903,03-03-2023,1091.00,45.00%
OD3278,C063,P2904,01-12-2021,1812.00,47.00%
OD3279,C064,P2905,04-07-2022,755.00,47.00%
OD3280,C065,P2906,20-06-2022,1681.00,46.00%
OD3281,C066,P2907,13-05-2021,646.00,46.00%
OD3282,C067,P2908,13-01-2022,1245.00,46.00%
OD3283,C068,P2909,11-10-2022,1301.00,30.00%
OD3284,C069,P2910,01-02-2021,1368.00,30.00%
OD3285,C070,P2911,21-10-2021,1413.00,30.00%
OD3286,C071,P2912,29-03-2023,1345.00,30.00%
OD3287,C072,P2913,04-06-2021,875.00,30.00%
OD3288,C073,P2914,11-01-2021,1749.00,35.00%
OD3289,C074,P2915,04-05-2021,1719.00,35.00%
OD3290,C075,P2916,21-10-2021,1029.00,35.00%
OD3291,C076,P2917,06-07-2022,1950.00,35.00%
OD3292,C077,P2918,03-01-2022,1459.00,35.00%
OD3293,C078,P2919,17-02-2021,855.00,35.00%
OD3294,C079,P2920,09-03-2021,1558.00,40.00%
OD3295,C080,P2921,22-11-2022,988.00,40.00%
OD3296,C081,P2922,08-11-2022,645.00,15.00%
OD3297,C082,P2923,19-02-2022,1332.00,15.00%
OD3298,C083,P2924,14-12-2021,864.00,15.00%
OD3299,C084,P2925,12-04-2021,964.00,35.00%
OD3300,C085,P2926,16-08-2022,1130.00,35.00%
OD3301,C086,P2927,09-02-2022,1548.00,35.00%
OD3302,C087,P2928,16-01-2023,1618.00,35.00%
OD3303,C088,P2929,28-11-2022,1061.00,55.00%
OD3304,C089,P2930,12-09-2021,1320.00,55.00%
OD3305,C090,P2931,15-04-2022,1866.00,55.00%
OD3306,C091,P2932,13-08-2022,636.00,55.00%
OD3307,C092,P2933,23-08-2021,1638.00,50.00%
OD3308,C093,P2934,27-03-2021,1342.00,50.00%
OD3309,C094,P2934,17-09-2021,1620.00,50.00%
OD3310,C095,P2934,05-02-2023,738.00,50.00%
OD3311,C096,P2934,18-05-2021,1344.00,50.00%
OD3312,C097,P2934,26-10-2022,1671.00,30.00%
OD3313,C098,P2934,28-06-2022,1014.00,32.00%
OD3314,C099,P2934,19-08-2022,1873.00,25.00%
OD3315,C100,P2934,04-11-2021,906.00,45.00%
OD3316,C001,P2935,07-07-2022,1475.00,15.00%
OD3317,C002,P2936,30-03-2021,1870.00,33.00%
OD3318,C003,P2937,06-10-2022,1155.00,42.00%
OD3319,C004,P2938,27-12-2022,1663.00,42.00%
OD3320,C005,P2939,26-02-2023,1124.00,39.00%
OD3321,C006,P2940,06-10-2022,777.00,39.00%
OD3322,C007,P2941,16-03-2023,658.00,39.00%
OD3323,C008,P2942,14-11-2022,941.00,39.00%
OD3324,C009,P2943,24-04-2022,1565.00,30.00%
OD3325,C010,P2944,23-04-2022,975.00,30.00%
OD3326,C011,P2945,30-03-2023,748.00,30.00%
OD3327,C012,P2946,25-07-2022,1196.00,25.00%
OD3328,C013,P2947,19-07-2022,1963.00,25.00%
OD3329,C014,P2948,12-01-2022,1003.00,30.00%
OD3330,C015,P2949,20-10-2022,1379.00,30.00%
OD3331,C016,P2950,23-07-2021,1453.00,30.00%
OD3332,C017,P2951,02-01-2022,1811.00,40.00%
OD3333,C018,P2952,02-05-2021,1569.00,40.00%
OD3334,C019,P2953,27-04-2022,1197.00,40.00%
OD3335,C020,P2954,12-02-2022,1083.00,40.00%
OD3336,C021,P2955,03-12-2022,1425.00,40.00%
OD3337,C022,P2956,18-05-2021,1458.00,40.00%
OD3338,C023,P2957,24-06-2022,1335.00,45.00%
OD3339,C024,P2958,28-09-2022,1563.00,45.00%
OD3340,C025,P2959,08-04-2021,752.00,45.00%
OD3341,C026,P2959,17-04-2022,1666.00,47.00%
OD3342,C027,P2959,13-11-2022,1760.00,47.00%
OD3343,C028,P2959,23-10-2021,1831.00,46.00%
OD3344,C029,P2959,05-05-2022,1143.00,46.00%
OD3345,C030,P2959,28-03-2021,1468.00,46.00%
OD3346,C031,P2960,04-11-2021,914.00,30.00%
OD3347,C032,P2961,06-05-2022,1725.00,30.00%
OD3348,C033,P2962,15-05-2021,1386.00,30.00%
OD3349,C034,P2963,21-06-2022,884.00,30.00%
OD3350,C035,P2964,10-04-2022,1149.00,30.00%
OD3351,C036,P2965,09-07-2022,891.00,35.00%
OD3352,C037,P2966,15-09-2021,1732.00,35.00%
OD3353,C038,P2967,04-11-2021,1364.00,35.00%
OD3354,C039,P2968,26-03-2022,986.00,35.00%
OD3355,C040,P2969,11-09-2022,1709.00,35.00%
OD3356,C041,P2970,22-08-2022,1441.00,35.00%
OD3357,C042,P2971,26-01-2021,759.00,40.00%
OD3358,C043,P2972,04-10-2021,1202.00,40.00%
OD3359,C044,P2973,20-08-2021,620.00,15.00%
OD3360,C045,P2974,16-01-2023,1738.00,15.00%
OD3361,C046,P2975,17-02-2021,636.00,15.00%
OD3362,C047,P2976,07-05-2022,1252.00,35.00%
OD3363,C048,P2977,01-03-2022,1481.00,35.00%
OD3364,C049,P2978,14-06-2021,1880.00,35.00%
OD3365,C050,P2979,08-06-2022,1589.00,35.00%
OD3366,C051,P2980,20-05-2021,1042.00,55.00%
OD3367,C052,P2981,11-05-2021,618.00,55.00%
OD3368,C053,P2982,30-05-2021,1248.00,55.00%
OD3369,C054,P2983,03-11-2022,1873.00,55.00%
OD3370,C055,P2984,02-09-2022,1457.00,50.00%
OD3371,C056,P2985,17-12-2022,672.00,50.00%
OD3372,C057,P2986,11-01-2021,759.00,50.00%
OD3373,C058,P2987,27-09-2021,1012.00,50.00%
OD3374,C059,P2988,02-01-2023,1462.00,50.00%
OD3375,C060,P2989,06-01-2023,1288.00,30.00%
OD3376,C061,P2990,17-01-2021,1845.00,32.00%
OD3377,C062,P2991,11-04-2021,1739.00,25.00%
OD3378,C063,P2992,03-01-2023,1146.00,45.00%
OD3379,C064,P2992,05-01-2022,1343.00,15.00%
OD3380,C065,P2992,01-03-2021,774.00,33.00%
OD3381,C066,P2992,10-03-2023,706.00,42.00%
OD3382,C067,P2992,14-09-2022,1212.00,42.00%
OD3383,C068,P2993,12-10-2022,1228.00,39.00%
OD3384,C069,P2994,02-07-2022,1737.00,39.00%
OD3385,C070,P2995,14-03-2022,1814.00,39.00%
OD3386,C071,P2996,21-10-2022,1123.00,39.00%
OD3387,C072,P2997,27-08-2022,636.00,30.00%
OD3388,C073,P2998,30-10-2021,1808.00,30.00%
OD3389,C074,P2999,19-07-2021,1913.00,30.00%
OD3390,C075,P3000,06-02-2021,1858.00,25.00%
OD3391,C076,P3001,23-11-2021,1925.00,25.00%
OD3392,C077,P3002,26-04-2022,1264.00,30.00%
OD3393,C078,P3003,12-02-2022,774.00,30.00%
OD3394,C079,P3004,25-09-2022,840.00,30.00%
OD3395,C080,P3005,16-04-2022,1329.00,40.00%
OD3396,C081,P3005,02-11-2022,1714.00,40.00%
OD3397,C082,P3005,04-09-2021,963.00,40.00%
OD3398,C083,P3005,26-01-2022,921.00,40.00%
OD3399,C084,P3005,19-06-2022,1374.00,40.00%
OD3400,C085,P3006,12-04-2021,1000.00,40.00%
OD3401,C086,P3007,14-03-2023,725.00,45.00%
OD3402,C087,P3008,23-11-2022,1740.00,45.00%
OD3403,C088,P3009,13-03-2023,1321.00,45.00%
OD3404,C089,P3010,17-09-2021,1907.00,47.00%
OD3405,C090,P3011,22-01-2021,1992.00,47.00%
OD3406,C091,P3012,01-01-2021,1854.00,46.00%
OD3407,C092,P3013,20-02-2023,1159.00,46.00%
OD3408,C093,P3014,22-04-2022,1898.00,46.00%
OD3409,C094,P3015,05-07-2022,1896.00,30.00%
OD3410,C095,P3016,29-09-2022,696.00,30.00%
OD3411,C096,P3017,31-03-2021,1708.00,30.00%
OD3412,C097,P3018,29-09-2022,1034.00,30.00%
OD3413,C098,P3019,29-07-2022,644.00,30.00%
OD3414,C099,P3020,11-08-2022,783.00,35.00%
OD3415,C100,P3021,16-11-2021,1132.00,35.00%
OD3416,C001,P3022,06-01-2023,728.00,35.00%
OD3417,C002,P3023,03-10-2022,1305.00,35.00%
OD3418,C003,P3024,14-03-2022,1483.00,35.00%
OD3419,C004,P3025,22-02-2021,765.00,35.00%
OD3420,C005,P3026,16-07-2021,1442.00,40.00%
OD3421,C006,P3027,25-03-2022,1623.00,40.00%
OD3422,C007,P3028,09-01-2021,1054.00,15.00%
OD3423,C008,P3029,25-02-2021,1666.00,15.00%
OD3424,C009,P3030,26-02-2021,979.00,15.00%
OD3425,C010,P3031,29-05-2021,1503.00,35.00%
OD3426,C011,P3032,24-03-2022,1831.00,35.00%
OD3427,C012,P3033,09-10-2022,1900.00,35.00%
OD3428,C013,P3034,29-03-2022,1495.00,35.00%
OD3429,C014,P3035,21-03-2022,1841.00,55.00%
OD3430,C015,P3036,13-01-2021,1243.00,55.00%
OD3431,C016,P3037,21-07-2021,1453.00,55.00%
OD3432,C017,P3038,24-06-2022,1858.00,55.00%
OD3433,C018,P3039,12-11-2021,1680.00,50.00%
OD3434,C019,P3040,23-07-2022,1669.00,50.00%
OD3435,C020,P3041,24-06-2021,1153.00,50.00%
OD3436,C021,P3041,18-03-2023,740.00,50.00%
OD3437,C022,P3041,23-03-2023,983.00,50.00%
OD3438,C023,P3041,29-08-2022,1208.00,30.00%
OD3439,C024,P3041,03-08-2022,1619.00,32.00%
OD3440,C025,P3041,18-01-2021,1356.00,25.00%
OD3441,C026,P3041,03-06-2022,644.00,45.00%
OD3442,C027,P3042,18-07-2022,795.00,15.00%
OD3443,C028,P3043,09-02-2022,789.00,33.00%
OD3444,C029,P3044,10-11-2022,1187.00,42.00%
OD3445,C030,P3045,08-06-2021,1673.00,42.00%
OD3446,C031,P3046,05-08-2022,1408.00,39.00%
OD3447,C032,P3047,31-08-2021,2245.00,39.00%
OD3448,C033,P3048,26-01-2022,2354.00,39.00%
OD3449,C034,P3049,18-03-2022,2214.00,39.00%
OD3450,C035,P3050,07-10-2021,2365.00,30.00%
OD3451,C036,P3051,07-01-2021,2541.00,30.00%
OD3452,C037,P3052,12-05-2022,1235.00,30.00%
OD3453,C038,P3053,27-03-2021,22365.00,25.00%
OD3454,C039,P3054,04-07-2022,2245.00,25.00%
OD3455,C040,P3054,28-03-2022,2245.00,30.00%
OD3456,C041,P3054,15-02-2022,2542.00,30.00%
